DATE,er,cpi_usa,cpi_can,y,cpi_usa_diff,cpi_can_diff,prices_usa,prices_can,can/usa,can/usa_gt,x
2010-05-01,1.04028,92.05163,91.88834,0.002657272727272897,0.07131000000001109,0.2370300000000043,56,44,0.9982261041982635,0.7857142857142857,-0.042053895801736574
2010-06-01,1.0376227272727272,91.96176,91.80933,-0.0046058441558443075,-0.08987000000000478,-0.0790099999999967,56,43,0.9983424632151451,0.7678571428571429,-0.039280264057582115
2010-07-01,1.0422285714285715,91.98116,92.28338000000001,0.0018331168831171585,0.019400000000004525,0.4740500000000054,55,42,1.0032856728486572,0.7636363636363637,-0.03894289857991429
2010-08-01,1.0403954545454543,92.10816,92.20437,0.007438311688311439,0.12699999999999534,-0.0790100000000109,52,43,1.001044532862235,0.8269230769230769,-0.0393509216832193
2010-09-01,1.032957142857143,92.16174000000001,92.36239,0.01505714285714288,0.05358000000001084,0.1580200000000076,48,38,1.0021771507352182,0.7916666666666666,-0.030779992121924726
2010-10-01,1.0179,92.2765,92.75744,0.0050000000000001155,0.11475999999998976,0.3950499999999977,47,39,1.005211944536258,0.8297872340425532,-0.012688055463742076
2010-11-01,1.0129,92.31532,92.83645,0.004838095238095086,0.03882000000000119,0.0790099999999967,52,40,1.0056451085258655,0.7692307692307693,-0.007254891474134384
2010-12-01,1.0080619047619048,92.47395999999999,92.83645,0.014116904761904858,0.15863999999999123,0.0,52,40,1.0039199143196638,0.7692307692307693,-0.004141990442241061
2011-01-01,0.993945,92.91443000000001,93.07348,0.006308157894736821,0.440470000000019,0.2370300000000043,62,42,1.0017117900847048,0.6774193548387096,0.007766790084704822
2011-02-01,0.9876368421052631,93.37263,93.31051,0.011075972540045775,0.45819999999999084,0.23702999999999008,64,45,0.9993347086828335,0.703125,0.011697866577570326
2011-03-01,0.9765608695652174,94.28311,94.33763,0.018608488612836593,0.9104799999999926,1.0271200000000107,73,47,1.0005782583964404,0.6438356164383562,0.024017388831223063
2011-04-01,0.9579523809523808,94.89024,94.65366999999999,-0.010090476190476427,0.6071300000000122,0.3160399999999868,77,54,0.9975069090351124,0.7012987012987013,0.03955452808273163
2011-05-01,0.9680428571428572,95.33662,95.28575,-0.008602597402597167,0.4463799999999907,0.632080000000002,76,56,0.9994664169969525,0.7368421052631579,0.031423559854095284
2011-06-01,0.9766454545454544,95.23451999999999,94.65366999999999,0.021330454545454347,-0.10210000000000719,-0.632080000000002,70,45,0.9939008460377603,0.6428571428571429,0.017255391492305927
2011-07-01,0.955315,95.3189,94.81169,-0.026393695652173976,0.08438000000001011,0.1580200000000076,67,50,0.9946788097638558,0.746268656716418,0.039363809763855784
2011-08-01,0.981708695652174,95.58175,95.04871999999999,-0.020791304347825945,0.26285000000000025,0.23702999999999008,70,55,0.9944233077967288,0.7857142857142857,0.012714612144554827
2011-09-01,1.0025,95.72689,95.28575,-0.017300000000000093,0.14513999999999783,0.2370300000000043,64,47,0.9953916814805118,0.734375,-0.0071083185194881215
2011-10-01,1.0198,95.52943,95.44377,-0.004955000000000043,-0.19745999999999242,0.1580200000000076,62,43,0.9991033129790473,0.6935483870967742,-0.02069668702095273
2011-11-01,1.024755,95.44885,95.52278000000001,0.00123119047619058,-0.08058000000001186,0.0790100000000109,58,42,1.0007745509767798,0.7241379310344828,-0.023980449023220274
2011-12-01,1.0235238095238095,95.21342,94.96970999999999,0.010538809523809478,-0.2354299999999938,-0.5530700000000195,59,40,0.9974403818285279,0.6779661016949152,-0.026083427695281602
2012-01-01,1.012985,95.63238,95.36476,0.016240000000000032,0.41895999999999844,0.3950500000000119,59,41,0.9972015754496543,0.6949152542372882,-0.01578342455034576
